Year,Location,Bedrooms,Property_type,Rent,District
2008,"Crumlin, Dublin 12",Three bed,Terrace house,1258.62,D12
2008,"Drimnagh, Dublin 12",Three bed,Terrace house,1310.33,D12
2008,"Kimmage, Dublin 12",Three bed,Terrace house,1348.08,D12
2008,"Walkinstown, Dublin 12",Three bed,Terrace house,1261.73,D12
2008,Dublin 13,Three bed,Terrace house,1340.16,D13
2008,Dublin 14,Three bed,Terrace house,1617.15,D14
2008,"Dundrum, Dublin 14",Three bed,Terrace house,1749.32,D14
2008,Dublin 15,Three bed,Terrace house,1237.61,D15
2008,"Blanchardstown, Dublin 15",Three bed,Terrace house,1209.91,D15
2008,"Castleknock, Dublin 15",Three bed,Terrace house,1249.47,D15
2008,"Clonsilla, Dublin 15",Three bed,Terrace house,1204.43,D15
2008,Dublin 16,Three bed,Terrace house,1464.63,D16
2008,"Dundrum, Dublin 16",Three bed,Terrace house,1740.18,D16
2008,"Rathfarnham, Dublin 16",Three bed,Terrace house,1364.11,D16
2008,Dublin 18,Three bed,Terrace house,1606.3,D18
2008,Dublin 24,Three bed,Terrace house,1226.98,D24
2008,"Tallaght, Dublin 24",Three bed,Terrace house,1207.86,D24
2008,"Blackrock, Dublin",Three bed,Apartment,1812.45,D18
2008,"Dun Laoghaire, Dublin",Three bed,Apartment,2048.79,D18
2008,"Lucan, Dublin",Three bed,Apartment,1320.78,D20
2008,"Stillorgan, Dublin",Three bed,Apartment,1834.26,D18
2008,"Swords, Dublin",Three bed,Apartment,1325.85,D17
2008,Dublin 1,Three bed,Apartment,1693.65,D1
2008,Dublin 2,Three bed,Apartment,1909.3,D2
2008,Dublin 3,Three bed,Apartment,1595.76,D3
2008,"Drumcondra, Dublin 3",Three bed,Apartment,1652.44,D3
2008,Dublin 4,Three bed,Apartment,2027.82,D4
2008,"Ballsbridge, Dublin 4",Three bed,Apartment,2120.92,D4
2008,"Pembroke, Dublin 4",Three bed,Apartment,2030.9,D4
2008,"Ringsend, Dublin 4",Three bed,Apartment,1968.62,D4
2008,Dublin 6,Three bed,Apartment,1618.64,D6
2008,"Milltown, Dublin 6",Three bed,Apartment,1705.39,D6
2008,"Rathmines, Dublin 6",Three bed,Apartment,1555.68,D6
2008,Dublin 6W,Three bed,Apartment,1690.0,D6W
2008,Dublin 7,Three bed,Apartment,1535.99,D7
2008,"Smithfield, Dublin 7",Three bed,Apartment,1797.62,D7
2008,Dublin 8,Three bed,Apartment,1587.65,D8
2008,Dublin 9,Three bed,Apartment,1517.4,D9
2008,"Drumcondra, Dublin 9",Three bed,Apartment,1672.37,D9
2008,"Santry, Dublin 9",Three bed,Apartment,1432.78,D9
2008,Dublin 11,Three bed,Apartment,1337.63,D11
2008,"Finglas, Dublin 11",Three bed,Apartment,1339.96,D11
2008,Dublin 12,Three bed,Apartment,1580.63,D12
2008,"Drimnagh, Dublin 12",Three bed,Apartment,1626.67,D12
2008,Dublin 13,Three bed,Apartment,1453.06,D13
2008,Dublin 14,Three bed,Apartment,1843.3,D14
2008,Dublin 15,Three bed,Apartment,1358.21,D15
2008,"Blanchardstown, Dublin 15",Three bed,Apartment,1304.79,D15
2008,"Castleknock, Dublin 15",Three bed,Apartment,1456.83,D15
2008,"Royal Canal Park, Dublin 15",Three bed,Apartment,1360.5,D15
2008,Dublin 16,Three bed,Apartment,1681.9,D16
2008,Dublin 18,Three bed,Apartment,1624.21,D18
2008,"Cabinteely, Dublin 18",Three bed,Apartment,1523.07,D18
2008,"Sandyford, Dublin 18",Three bed,Apartment,1667.92,D18
2008,Dublin 20,Three bed,Apartment,1348.0,D20
2008,Dublin 24,Three bed,Apartment,1330.18,D24
2008,Dublin 6,Three bed,Other flats,1360.12,D6
2008,"Rathmines, Dublin 6",Three bed,Other flats,1311.36,D6
2008,"Lucan, Dublin",Four plus bed,Detached house,1556.81,D20
2008,"Stillorgan, Dublin",Four plus bed,Detached house,2193.39,D18
2008,Dublin 4,Four plus bed,Detached house,2853.89,D4
2008,Dublin 6,Four plus bed,Detached house,2115.06,D6
2008,Dublin 14,Four plus bed,Detached house,2251.44,D14
2008,Dublin 15,Four plus bed,Detached house,1623.5,D15
2008,"Castleknock, Dublin 15",Four plus bed,Detached house,1813.67,D15
2008,Dublin 16,Four plus bed,Detached house,1942.73,D16
2008,Dublin 18,Four plus bed,Detached house,2509.12,D18
2008,"Foxrock, Dublin 18",Four plus bed,Detached house,2973.68,D18
2008,"Blackrock, Dublin",Four plus bed,Semi detached house,2112.81,D18
2008,"Booterstown, Dublin",Four plus bed,Semi detached house,2068.91,D4
2008,"Lucan, Dublin",Four plus bed,Semi detached house,1354.26,D20
2008,"Malahide, Dublin",Four plus bed,Semi detached house,1874.56,D17
2008,"Shankill, Dublin",Four plus bed,Semi detached house,1486.56,D18
2008,"Stillorgan, Dublin",Four plus bed,Semi detached house,1949.83,D18
2008,"Swords, Dublin",Four plus bed,Semi detached house,1503.03,D17
2008,Dublin 3,Four plus bed,Semi detached house,1889.19,D3
2008,"Clontarf, Dublin 3",Four plus bed,Semi detached house,2006.98,D3
2008,"Drumcondra, Dublin 3",Four plus bed,Semi detached house,1725.32,D3
2008,Dublin 4,Four plus bed,Semi detached house,2963.38,D4
2008,"Ballsbridge, Dublin 4",Four plus bed,Semi detached house,2837.58,D4
2008,Dublin 5,Four plus bed,Semi detached house,1580.39,D5
2008,Dublin 6,Four plus bed,Semi detached house,2206.8,D6
2008,"Harolds Cross, Dublin 6",Four plus bed,Semi detached house,2016.44,D6
2008,"Ranelagh, Dublin 6",Four plus bed,Semi detached house,2642.03,D6
2008,"Rathmines, Dublin 6",Four plus bed,Semi detached house,2288.83,D6
2008,Dublin 6W,Four plus bed,Semi detached house,1988.74,D6W
2008,"Terenure, Dublin 6W",Four plus bed,Semi detached house,2137.37,D6W
2008,Dublin 7,Four plus bed,Semi detached house,1753.89,D7
2008,Dublin 8,Four plus bed,Semi detached house,1688.47,D8
2008,Dublin 9,Four plus bed,Semi detached house,1582.03,D9
2008,"Beaumont, Dublin 9",Four plus bed,Semi detached house,1456.31,D9
2008,"Drumcondra, Dublin 9",Four plus bed,Semi detached house,1727.76,D9
2008,"Glasnevin, Dublin 9",Four plus bed,Semi detached house,1678.08,D9
2008,"Santry, Dublin 9",Four plus bed,Semi detached house,1450.59,D9
2008,Dublin 11,Four plus bed,Semi detached house,1571.24,D11
2008,Dublin 12,Four plus bed,Semi detached house,1527.11,D12
2008,Dublin 13,Four plus bed,Semi detached house,1598.86,D13
2008,Dublin 14,Four plus bed,Semi detached house,1911.35,D14
2008,"Clonskeagh, Dublin 14",Four plus bed,Semi detached house,2176.24,D14
2008,"Dundrum, Dublin 14",Four plus bed,Semi detached house,1752.99,D14
2008,"Rathfarnham, Dublin 14",Four plus bed,Semi detached house,1711.51,D14
2008,Dublin 15,Four plus bed,Semi detached house,1421.04,D15
2008,"Blanchardstown, Dublin 15",Four plus bed,Semi detached house,1330.53,D15
2008,"Castleknock, Dublin 15",Four plus bed,Semi detached house,1499.72,D15
2008,"Clonee, Dublin 15",Four plus bed,Semi detached house,1294.27,D15
2008,"Clonsilla, Dublin 15",Four plus bed,Semi detached house,1417.8,D15
2008,Dublin 16,Four plus bed,Semi detached house,1666.08,D16
2008,"Dundrum, Dublin 16",Four plus bed,Semi detached house,1772.91,D16
2008,"Knocklyon, Dublin 16",Four plus bed,Semi detached house,1519.53,D16
2008,"Rathfarnham, Dublin 16",Four plus bed,Semi detached house,1679.85,D16
2008,Dublin 18,Four plus bed,Semi detached house,2003.3,D18
2008,"Foxrock, Dublin 18",Four plus bed,Semi detached house,2321.4,D18
2008,"Sandyford, Dublin 18",Four plus bed,Semi detached house,1794.56,D18
2008,Dublin 24,Four plus bed,Semi detached house,1458.87,D24
2008,"Tallaght, Dublin 24",Four plus bed,Semi detached house,1460.46,D24
2008,Dublin 3,Four plus bed,Terrace house,1619.76,D3
2008,"Drumcondra, Dublin 3",Four plus bed,Terrace house,1684.33,D3
2008,Dublin 4,Four plus bed,Terrace house,2536.37,D4
2008,Dublin 6,Four plus bed,Terrace house,2140.19,D6
2008,"Ranelagh, Dublin 6",Four plus bed,Terrace house,2310.67,D6
2008,"Rathmines, Dublin 6",Four plus bed,Terrace house,2113.74,D6
2008,Dublin 6W,Four plus bed,Terrace house,2005.36,D6W
2008,Dublin 7,Four plus bed,Terrace house,1580.68,D7
2008,Dublin 8,Four plus bed,Terrace house,1755.87,D8
2008,Dublin 9,Four plus bed,Terrace house,1671.4,D9
2008,"Drumcondra, Dublin 9",Four plus bed,Terrace house,1696.55,D9
2008,Dublin 11,Four plus bed,Terrace house,1390.64,D11
2008,Dublin 12,Four plus bed,Terrace house,1501.4,D12
2008,Dublin 14,Four plus bed,Terrace house,1838.28,D14
2008,Dublin 15,Four plus bed,Terrace house,1429.23,D15
2008,"Tyrrelstown, Dublin 15",Four plus bed,Terrace house,1511.5,D15
2008,Dublin 1,Four plus bed,Apartment,1346.52,D1
2008,Dublin 7,Four plus bed,Apartment,1071.26,D7
2009,Dublin 3,One bed,Semi detached house,722.97,D3
2009,"Drumcondra, Dublin 3",One bed,Semi detached house,752.0,D3
2009,Dublin 4,One bed,Semi detached house,822.1,D4
2009,Dublin 6,One bed,Semi detached house,743.97,D6
2009,"Ranelagh, Dublin 6",One bed,Semi detached house,826.54,D6
2009,"Rathmines, Dublin 6",One bed,Semi detached house,677.6,D6
2009,Dublin 7,One bed,Semi detached house,640.56,D7
2009,Dublin 8,One bed,Semi detached house,822.21,D8
2009,Dublin 9,One bed,Semi detached house,699.31,D9
2009,"Drumcondra, Dublin 9",One bed,Semi detached house,752.0,D9
2009,Dublin 3,One bed,Terrace house,932.12,D3
2009,Dublin 4,One bed,Terrace house,1065.58,D4
2009,Dublin 6,One bed,Terrace house,815.33,D6
2009,Dublin 7,One bed,Terrace house,686.64,D7
2009,Dublin 8,One bed,Terrace house,854.74,D8
2009,"Balbriggan, Dublin",One bed,Apartment,703.78,D1
2009,"Blackrock, Dublin",One bed,Apartment,1034.32,D18
2009,"Dalkey, Dublin",One bed,Apartment,1069.03,D18
2009,"Donabate, Dublin",One bed,Apartment,784.24,D13
2009,"Dun Laoghaire, Dublin",One bed,Apartment,993.58,D18
2009,"Lucan, Dublin",One bed,Apartment,867.21,D20
2009,"Malahide, Dublin",One bed,Apartment,1044.95,D17
2009,"Monkstown, Dublin",One bed,Apartment,944.08,D18
2009,"Portmarnock, Dublin",One bed,Apartment,966.73,D13
2009,"Stillorgan, Dublin",One bed,Apartment,1082.02,D18
2009,"Swords, Dublin",One bed,Apartment,885.14,D17
2009,Dublin 1,One bed,Apartment,941.33,D1
2009,"I.F.S.C., Dublin 1",One bed,Apartment,1044.89,D1
2009,"Parnell Street, Dublin 1",One bed,Apartment,1014.93,D1
2009,"Spencer Dock, Dublin 1",One bed,Apartment,1196.32,D1
2009,"Summerhill, Dublin 1",One bed,Apartment,820.75,D1
2009,Dublin 2,One bed,Apartment,1077.4,D2
2009,"Pearse Street, Dublin 2",One bed,Apartment,1027.04,D2
2009,"Temple Bar, Dublin 2",One bed,Apartment,1060.0,D2
2009,"Townsend Street, Dublin 2",One bed,Apartment,1091.63,D2
2009,Dublin 3,One bed,Apartment,910.14,D3
2009,"Clontarf, Dublin 3",One bed,Apartment,949.85,D3
2009,"Drumcondra, Dublin 3",One bed,Apartment,818.35,D3
2009,"Fairview, Dublin 3",One bed,Apartment,869.28,D3
2009,Dublin 4,One bed,Apartment,1066.67,D4
2009,"Ballsbridge, Dublin 4",One bed,Apartment,1149.74,D4
2009,"Donnybrook, Dublin 4",One bed,Apartment,979.04,D4
2009,"Merrion, Dublin 4",One bed,Apartment,1200.08,D4
2009,"Pembroke, Dublin 4",One bed,Apartment,1101.94,D4
2009,"Ringsend, Dublin 4",One bed,Apartment,1008.95,D4
2009,"Sandymount, Dublin 4",One bed,Apartment,975.58,D4
2009,Dublin 5,One bed,Apartment,857.44,D5
2009,"Raheny, Dublin 5",One bed,Apartment,876.23,D5
2009,Dublin 6,One bed,Apartment,916.4,D6
2009,"Harolds Cross, Dublin 6",One bed,Apartment,866.96,D6
2009,"Milltown, Dublin 6",One bed,Apartment,1137.1,D6
2009,"Ranelagh, Dublin 6",One bed,Apartment,911.23,D6
2009,"Rathgar, Dublin 6",One bed,Apartment,884.41,D6
2009,"Rathmines, Dublin 6",One bed,Apartment,883.86,D6
2009,Dublin 6W,One bed,Apartment,882.01,D6W
2009,"Harolds Cross, Dublin 6W",One bed,Apartment,857.47,D6W
2009,"Terenure, Dublin 6W",One bed,Apartment,939.46,D6W
2009,Dublin 7,One bed,Apartment,866.02,D7
2009,"Navan Road, Dublin 7",One bed,Apartment,959.44,D7
2009,"Phibsboro, Dublin 7",One bed,Apartment,800.34,D7
2009,"Smithfield, Dublin 7",One bed,Apartment,1000.3,D7
2009,"Stoneybatter, Dublin 7",One bed,Apartment,812.46,D7
2009,Dublin 8,One bed,Apartment,908.7,D8
2009,"Christchurch, Dublin 8",One bed,Apartment,920.88,D8
2009,"Cork Street, Dublin 8",One bed,Apartment,949.93,D8
2009,"Inchicore, Dublin 8",One bed,Apartment,907.67,D8
2009,"Islandbridge, Dublin 8",One bed,Apartment,932.31,D8
2009,"Kilmainham , Dublin 8",One bed,Apartment,921.91,D8
2009,"Portobello, Dublin 8",One bed,Apartment,826.8,D8
2009,"Rialto, Dublin 8",One bed,Apartment,772.75,D8
2009,"South Circular Road, Dublin 8",One bed,Apartment,892.9,D8
2009,Dublin 9,One bed,Apartment,847.49,D9
2009,"Ballymun, Dublin 9",One bed,Apartment,805.15,D9
2009,"Beaumont, Dublin 9",One bed,Apartment,853.6,D9
2009,"Drumcondra, Dublin 9",One bed,Apartment,817.33,D9
2009,"Glasnevin, Dublin 9",One bed,Apartment,859.59,D9
2009,"Santry, Dublin 9",One bed,Apartment,906.59,D9
2009,Dublin 10,One bed,Apartment,910.79,D10
2009,Dublin 11,One bed,Apartment,877.77,D11
2009,"Ballymun, Dublin 11",One bed,Apartment,816.71,D11
2009,"Finglas, Dublin 11",One bed,Apartment,882.29,D11
2009,"Glasnevin, Dublin 11",One bed,Apartment,883.71,D11
2009,Dublin 12,One bed,Apartment,906.1,D12
2009,"Crumlin, Dublin 12",One bed,Apartment,828.01,D12
2009,"Drimnagh, Dublin 12",One bed,Apartment,1020.67,D12
2009,"Kimmage, Dublin 12",One bed,Apartment,844.56,D12
2009,Dublin 13,One bed,Apartment,939.83,D13
2009,"Baldoyle, Dublin 13",One bed,Apartment,953.9,D13
2009,"Clongriffin, Dublin 13",One bed,Apartment,960.86,D13
2009,Dublin 14,One bed,Apartment,1022.57,D14
2009,"Clonskeagh, Dublin 14",One bed,Apartment,1028.57,D14
2009,"Dundrum, Dublin 14",One bed,Apartment,1071.5,D14
2009,"Rathfarnham, Dublin 14",One bed,Apartment,902.41,D14
2009,Dublin 15,One bed,Apartment,904.58,D15
2009,"Ashtown, Dublin 15",One bed,Apartment,937.94,D15
2009,"Blanchardstown, Dublin 15",One bed,Apartment,898.97,D15
2009,"Castleknock, Dublin 15",One bed,Apartment,963.33,D15
2009,"Clonsilla, Dublin 15",One bed,Apartment,828.08,D15
2009,"Ongar, Dublin 15",One bed,Apartment,813.6,D15
2009,"Royal Canal Park, Dublin 15",One bed,Apartment,947.68,D15
2009,Dublin 16,One bed,Apartment,987.09,D16
2009,"Dundrum, Dublin 16",One bed,Apartment,1070.21,D16
2009,"Rathfarnham, Dublin 16",One bed,Apartment,903.82,D16
2009,Dublin 17,One bed,Apartment,874.7,D17
2009,Dublin 18,One bed,Apartment,1051.17,D18
2009,"Cabinteely, Dublin 18",One bed,Apartment,1033.15,D18
2009,"Sandyford, Dublin 18",One bed,Apartment,1071.13,D18
2009,Dublin 20,One bed,Apartment,871.53,D20
2009,"Chapelizod, Dublin 20",One bed,Apartment,898.98,D20
2009,Dublin 24,One bed,Apartment,833.37,D24
2009,"Tallaght, Dublin 24",One bed,Apartment,832.04,D24
2009,"Dun Laoghaire, Dublin",One bed,Other flats,739.93,D18
2009,Dublin 1,One bed,Other flats,665.73,D1
2009,Dublin 2,One bed,Other flats,789.06,D2
2009,Dublin 3,One bed,Other flats,645.08,D3
2009,"Clontarf, Dublin 3",One bed,Other flats,644.49,D3
2009,"Drumcondra, Dublin 3",One bed,Other flats,625.68,D3
2009,"Fairview, Dublin 3",One bed,Other flats,612.79,D3
2009,Dublin 4,One bed,Other flats,729.03,D4
2009,"Ballsbridge, Dublin 4",One bed,Other flats,719.35,D4
2009,"Donnybrook, Dublin 4",One bed,Other flats,667.02,D4
2009,"Sandymount, Dublin 4",One bed,Other flats,673.61,D4
2009,Dublin 6,One bed,Other flats,654.57,D6
2009,"Harolds Cross, Dublin 6",One bed,Other flats,622.17,D6
2009,"Ranelagh, Dublin 6",One bed,Other flats,663.68,D6
2009,"Rathgar, Dublin 6",One bed,Other flats,650.76,D6
2009,"Rathmines, Dublin 6",One bed,Other flats,660.16,D6
2009,"Terenure, Dublin 6",One bed,Other flats,647.67,D6
2009,Dublin 6W,One bed,Other flats,642.4,D6W
2009,"Harolds Cross, Dublin 6W",One bed,Other flats,658.98,D6W
2009,"Terenure, Dublin 6W",One bed,Other flats,637.21,D6W
2009,Dublin 7,One bed,Other flats,625.76,D7
2009,"Cabra, Dublin 7",One bed,Other flats,636.89,D7
2009,"Phibsboro, Dublin 7",One bed,Other flats,578.92,D7
2009,Dublin 8,One bed,Other flats,633.81,D8
2009,"Kilmainham , Dublin 8",One bed,Other flats,647.59,D8
2009,"Portobello, Dublin 8",One bed,Other flats,663.49,D8
2009,"South Circular Road, Dublin 8",One bed,Other flats,637.05,D8
2009,Dublin 9,One bed,Other flats,612.21,D9
2009,"Drumcondra, Dublin 9",One bed,Other flats,632.75,D9
2009,"Glasnevin, Dublin 9",One bed,Other flats,553.25,D9
2009,Dublin 12,One bed,Other flats,628.47,D12
2009,"Kimmage, Dublin 12",One bed,Other flats,598.99,D12
2009,"Balbriggan, Dublin",Two bed,Semi detached house,912.87,D1
2009,"Blackrock, Dublin",Two bed,Semi detached house,1265.59,D18
2009,"Lucan, Dublin",Two bed,Semi detached house,1018.98,D20
2009,"Monkstown, Dublin",Two bed,Semi detached house,1194.14,D18
2009,"Swords, Dublin",Two bed,Semi detached house,1041.49,D17
2009,Dublin 1,Two bed,Semi detached house,1143.0,D1
2009,Dublin 3,Two bed,Semi detached house,1146.6,D3
2009,"Drumcondra, Dublin 3",Two bed,Semi detached house,1093.47,D3
2009,"East Wall, Dublin 3",Two bed,Semi detached house,1082.83,D3
2009,Dublin 4,Two bed,Semi detached house,1430.32,D4
2009,"Ballsbridge, Dublin 4",Two bed,Semi detached house,1572.26,D4
2009,"Donnybrook, Dublin 4",Two bed,Semi detached house,1335.91,D4
2009,Dublin 5,Two bed,Semi detached house,1129.44,D5
2009,Dublin 6,Two bed,Semi detached house,1234.0,D6
2009,"Ranelagh, Dublin 6",Two bed,Semi detached house,1399.54,D6
2009,"Rathmines, Dublin 6",Two bed,Semi detached house,1118.04,D6
2009,Dublin 7,Two bed,Semi detached house,1042.87,D7
2009,"Cabra, Dublin 7",Two bed,Semi detached house,1040.47,D7
2009,Dublin 8,Two bed,Semi detached house,1092.44,D8
2009,Dublin 9,Two bed,Semi detached house,1099.4,D9
2009,"Drumcondra, Dublin 9",Two bed,Semi detached house,1114.53,D9
2009,Dublin 10,Two bed,Semi detached house,1043.09,D10
2009,Dublin 11,Two bed,Semi detached house,1040.7,D11
2009,Dublin 12,Two bed,Semi detached house,1093.76,D12
2009,"Crumlin, Dublin 12",Two bed,Semi detached house,1085.36,D12
2009,Dublin 13,Two bed,Semi detached house,1180.89,D13
2009,Dublin 14,Two bed,Semi detached house,1220.02,D14
2009,Dublin 15,Two bed,Semi detached house,1055.0,D15
2009,"Clonsilla, Dublin 15",Two bed,Semi detached house,1013.5,D15
2009,Dublin 16,Two bed,Semi detached house,1246.85,D16
2009,"Rathfarnham, Dublin 16",Two bed,Semi detached house,1169.64,D16
2009,Dublin 24,Two bed,Semi detached house,1031.03,D24
2009,"Tallaght, Dublin 24",Two bed,Semi detached house,1000.4,D24
2009,"Balbriggan, Dublin",Two bed,Terrace house,903.72,D1
2009,"Blackrock, Dublin",Two bed,Terrace house,1222.91,D18
2009,"Killiney, Dublin",Two bed,Terrace house,1148.28,D18
2009,"Lucan, Dublin",Two bed,Terrace house,1029.38,D20
2009,"Monkstown, Dublin",Two bed,Terrace house,1262.62,D18
2009,"Rush, Dublin",Two bed,Terrace house,932.74,D1
2009,"Swords, Dublin",Two bed,Terrace house,1047.81,D17
2009,Dublin 1,Two bed,Terrace house,1067.22,D1
2009,Dublin 2,Two bed,Terrace house,2367.83,D2
2009,Dublin 3,Two bed,Terrace house,1067.98,D3
2009,"Drumcondra, Dublin 3",Two bed,Terrace house,1089.83,D3
2009,"East Wall, Dublin 3",Two bed,Terrace house,1037.6,D3
2009,Dublin 4,Two bed,Terrace house,1339.49,D4
2009,"Ballsbridge, Dublin 4",Two bed,Terrace house,1554.66,D4
2009,"Donnybrook, Dublin 4",Two bed,Terrace house,1343.06,D4
2009,"Ringsend, Dublin 4",Two bed,Terrace house,1139.51,D4
2009,"Sandymount, Dublin 4",Two bed,Terrace house,1297.73,D4
2009,Dublin 5,Two bed,Terrace house,1127.34,D5
2009,Dublin 6,Two bed,Terrace house,1299.35,D6
2009,"Harolds Cross, Dublin 6",Two bed,Terrace house,1159.21,D6
2009,"Milltown, Dublin 6",Two bed,Terrace house,1309.27,D6
2009,"Ranelagh, Dublin 6",Two bed,Terrace house,1436.13,D6
2009,"Rathgar, Dublin 6",Two bed,Terrace house,1321.96,D6
2009,"Rathmines, Dublin 6",Two bed,Terrace house,1192.59,D6
2009,Dublin 6W,Two bed,Terrace house,1174.91,D6W
2009,Dublin 7,Two bed,Terrace house,1074.59,D7
2009,"Cabra, Dublin 7",Two bed,Terrace house,1080.06,D7
2009,"Phibsboro, Dublin 7",Two bed,Terrace house,995.7,D7
2009,"Stoneybatter, Dublin 7",Two bed,Terrace house,1095.41,D7
2009,Dublin 8,Two bed,Terrace house,1153.84,D8
2009,"Inchicore, Dublin 8",Two bed,Terrace house,1090.16,D8
2009,"Kilmainham , Dublin 8",Two bed,Terrace house,1091.61,D8
2009,"Portobello, Dublin 8",Two bed,Terrace house,1345.31,D8
2009,Dublin 9,Two bed,Terrace house,1049.31,D9
2009,"Drumcondra, Dublin 9",Two bed,Terrace house,1080.79,D9
2009,Dublin 10,Two bed,Terrace house,969.34,D10
2009,"Ballyfermot, Dublin 10",Two bed,Terrace house,963.92,D10
2009,Dublin 11,Two bed,Terrace house,1057.1,D11
2009,"Finglas, Dublin 11",Two bed,Terrace house,1024.31,D11
2009,Dublin 12,Two bed,Terrace house,1075.77,D12
2009,"Crumlin, Dublin 12",Two bed,Terrace house,1087.46,D12
2009,"Kimmage, Dublin 12",Two bed,Terrace house,1059.25,D12
2009,Dublin 13,Two bed,Terrace house,1144.87,D13
2009,Dublin 14,Two bed,Terrace house,1229.13,D14
2009,"Dundrum, Dublin 14",Two bed,Terrace house,1265.0,D14
2009,Dublin 15,Two bed,Terrace house,1015.52,D15
2009,"Blanchardstown, Dublin 15",Two bed,Terrace house,1030.43,D15
2009,"Clonee, Dublin 15",Two bed,Terrace house,988.22,D15
2009,"Clonsilla, Dublin 15",Two bed,Terrace house,952.69,D15
2009,Dublin 16,Two bed,Terrace house,1142.19,D16
2009,"Dundrum, Dublin 16",Two bed,Terrace house,1257.39,D16
2009,"Rathfarnham, Dublin 16",Two bed,Terrace house,1147.8,D16
2009,Dublin 18,Two bed,Terrace house,1229.86,D18
2009,Dublin 20,Two bed,Terrace house,1048.57,D20
2009,Dublin 24,Two bed,Terrace house,1065.17,D24
2009,"Balbriggan, Dublin",Two bed,Apartment,848.06,D1
2009,"Blackrock, Dublin",Two bed,Apartment,1296.96,D18
2009,"Booterstown, Dublin",Two bed,Apartment,1325.78,D4
2009,"Dalkey, Dublin",Two bed,Apartment,1386.66,D18
2009,"Donabate, Dublin",Two bed,Apartment,964.57,D13
2009,"Dun Laoghaire, Dublin",Two bed,Apartment,1322.25,D18
2009,"Howth, Dublin",Two bed,Apartment,1288.39,D13
2009,"Killiney, Dublin",Two bed,Apartment,1482.32,D18
2009,"Kinsealy, Dublin",Two bed,Apartment,1042.28,D17
2009,"Lucan, Dublin",Two bed,Apartment,1012.52,D20
2009,"Malahide, Dublin",Two bed,Apartment,1288.53,D17
2009,"Monkstown, Dublin",Two bed,Apartment,1185.09,D18
2009,"Portmarnock, Dublin",Two bed,Apartment,1134.44,D13
2009,"Rathcoole, Dublin",Two bed,Apartment,970.9,D24
2009,"Rush, Dublin",Two bed,Apartment,890.82,D1
